
::  brazilian-cars 

Atenção! Esta aplicação é apenas uma ferramenta de apoio ao desenvolvedor e não deve ser usada no ambiente de produção!

+----------+---------+-------------------------------- ACURA -----------------------+-------+----------+----------+
| Id       | Family  | Name                                                         | Year  | Fuel     | Model Id |
| 614320121 | A1      | A1 Sport 1.4 TFSI 185cv 3p S-tronic                          | 2012  | Gasolina | 6143     |
| 772720171 | A1      | A1 Sport. S Edition 1.4 TFSI 5p S-tronic                     | 2017  | Gasolina | 7727     |
| 772720161 | A1      | A1 Sport. S Edition 1.4 TFSI 5p S-tronic                     | 2016  | Gasolina | 7727     |
| 620120151 | A1      | A1 Sportback 1.4 TFSI 185cv 5p S-tronic                      | 2015  | Gasolina | 6201     |
| 620120141 | A1      | A1 Sportback 1.4 TFSI 185cv 5p S-tronic                      | 2014  | Gasolina | 6201     |
| 620120131 | A1      | A1 Sportback 1.4 TFSI 185cv 5p S-tronic                      | 2013  | Gasolina | 6201     |
| 620020181 | A1      | A1 Sportback 1.4 TFSI 5p S-tronic                            | 2018  | Gasolina | 6200     |
| 620020171 | A1      | A1 Sportback 1.4 TFSI 5p S-tronic                            | 2017  | Gasolina | 6200     |
| 620020161 | A1      | A1 Sportback 1.4 TFSI 5p S-tronic                            | 2016  | Gasolina | 6200     |
| 620020151 | A1      | A1 Sportback 1.4 TFSI 5p S-tronic                            | 2015  | Gasolina | 6200     |
| 620020141 | A1      | A1 Sportback 1.4 TFSI 5p S-tronic                            | 2014  | Gasolina | 6200     |
| 620020131 | A1      | A1 Sportback 1.4 TFSI 5p S-tronic                            | 2013  | Gasolina | 6200     |
| 741820181 | A1      | A1 Sportback 1.8 TFSI 192cv 5p S-tronic                      | 2018  | Gasolina | 7418     |
| 741820171 | A1      | A1 Sportback 1.8 TFSI 192cv 5p S-tronic                      | 2017  | Gasolina | 7418     |
| 741820161 | A1      | A1 Sportback 1.8 TFSI 192cv 5p S-tronic                      | 2016  | Gasolina | 7418     |
| 5220031   | A3      | A3 1.6 3p                                                    | 2003  | Gasolina | 52       |
| 5220021   | A3      | A3 1.6 3p                                                    | 2002  | Gasolina | 52       |
| 5220011   | A3      | A3 1.6 3p                                                    | 2001  | Gasolina | 52       |
| 5220001   | A3      | A3 1.6 3p                                                    | 2000  | Gasolina | 52       |
| 5219991   | A3      | A3 1.6 3p                                                    | 1999  | Gasolina | 52       |
| 5320031   | A3      | A3 1.6 3p Aut.                                               | 2003  | Gasolina | 53       |
| 5320021   | A3      | A3 1.6 3p Aut.                                               | 2002  | Gasolina | 53       |
| 5320011   | A3      | A3 1.6 3p Aut.                                               | 2001  | Gasolina | 53       |
| 5320001   | A3      | A3 1.6 3p Aut.                                               | 2000  | Gasolina | 53       |
| 5319991   | A3      | A3 1.6 3p Aut.                                               | 1999  | Gasolina | 53       |
| 5420061   | A3      | A3 1.6 5p                                                    | 2006  | Gasolina | 54       |
| 5420051   | A3      | A3 1.6 5p                                                    | 2005  | Gasolina | 54       |
| 5420041   | A3      | A3 1.6 5p                                                    | 2004  | Gasolina | 54       |
| 5420031   | A3      | A3 1.6 5p                                                    | 2003  | Gasolina | 54       |
| 5420021   | A3      | A3 1.6 5p                                                    | 2002  | Gasolina | 54       |
| 5420011   | A3      | A3 1.6 5p                                                    | 2001  | Gasolina | 54       |
| 5420001   | A3      | A3 1.6 5p                                                    | 2000  | Gasolina | 54       |
| 5419991   | A3      | A3 1.6 5p                                                    | 1999  | Gasolina | 54       |
| 5520031   | A3      | A3 1.6 5p Aut.                                               | 2003  | Gasolina | 55       |
| 5520021   | A3      | A3 1.6 5p Aut.                                               | 2002  | Gasolina | 55       |
| 5520011   | A3      | A3 1.6 5p Aut.                                               | 2001  | Gasolina | 55       |
| 5520001   | A3      | A3 1.6 5p Aut.                                               | 2000  | Gasolina | 55       |
| 5519991   | A3      | A3 1.6 5p Aut.                                               | 1999  | Gasolina | 55       |
| 415420071 | A3      | A3 1.6 8V 102cv 3p                                           | 2007  | Gasolina | 4154     |
| 5620041   | A3      | A3 1.8 3p                                                    | 2004  | Gasolina | 56       |
| 5620031   | A3      | A3 1.8 3p                                                    | 2003  | Gasolina | 56       |
| 5620021   | A3      | A3 1.8 3p                                                    | 2002  | Gasolina | 56       |
| 5620011   | A3      | A3 1.8 3p                                                    | 2001  | Gasolina | 56       |
| 5620001   | A3      | A3 1.8 3p                                                    | 2000  | Gasolina | 56       |
| 5619991   | A3      | A3 1.8 3p                                                    | 1999  | Gasolina | 56       |
| 5619981   | A3      | A3 1.8 3p                                                    | 1998  | Gasolina | 56       |
| 5619971   | A3      | A3 1.8 3p                                                    | 1997  | Gasolina | 56       |
| 5720041   | A3      | A3 1.8 3p Aut.                                               | 2004  | Gasolina | 57       |
| 5720031   | A3      | A3 1.8 3p Aut.                                               | 2003  | Gasolina | 57       |
| 5720021   | A3      | A3 1.8 3p Aut.                                               | 2002  | Gasolina | 57       |
| 5720011   | A3      | A3 1.8 3p Aut.                                               | 2001  | Gasolina | 57       |
| 5720001   | A3      | A3 1.8 3p Aut.                                               | 2000  | Gasolina | 57       |
| 5719991   | A3      | A3 1.8 3p Aut.                                               | 1999  | Gasolina | 57       |
| 5719981   | A3      | A3 1.8 3p Aut.                                               | 1998  | Gasolina | 57       |
| 5719971   | A3      | A3 1.8 3p Aut.                                               | 1997  | Gasolina | 57       |
| 5820061   | A3      | A3 1.8 5p Aut.                                               | 2006  | Gasolina | 58       |
| 5820051   | A3      | A3 1.8 5p Aut.                                               | 2005  | Gasolina | 58       |
| 5820041   | A3      | A3 1.8 5p Aut.                                               | 2004  | Gasolina | 58       |
| 5820031   | A3      | A3 1.8 5p Aut.                                               | 2003  | Gasolina | 58       |
| 5820021   | A3      | A3 1.8 5p Aut.                                               | 2002  | Gasolina | 58       |
| 5820011   | A3      | A3 1.8 5p Aut.                                               | 2001  | Gasolina | 58       |
| 5820001   | A3      | A3 1.8 5p Aut.                                               | 2000  | Gasolina | 58       |
| 5819991   | A3      | A3 1.8 5p Aut.                                               | 1999  | Gasolina | 58       |
| 5819981   | A3      | A3 1.8 5p Aut.                                               | 1998  | Gasolina | 58       |
| 5819971   | A3      | A3 1.8 5p Aut.                                               | 1997  | Gasolina | 58       |
| 5920061   | A3      | A3 1.8 5p Mec.                                               | 2006  | Gasolina | 59       |
| 5920051   | A3      | A3 1.8 5p Mec.                                               | 2005  | Gasolina | 59       |
| 5920041   | A3      | A3 1.8 5p Mec.                                               | 2004  | Gasolina | 59       |
| 5920031   | A3      | A3 1.8 5p Mec.                                               | 2003  | Gasolina | 59       |
| 5920021   | A3      | A3 1.8 5p Mec.                                               | 2002  | Gasolina | 59       |
| 5920011   | A3      | A3 1.8 5p Mec.                                               | 2001  | Gasolina | 59       |
| 5920001   | A3      | A3 1.8 5p Mec.                                               | 2000  | Gasolina | 59       |
| 5919991   | A3      | A3 1.8 5p Mec.                                               | 1999  | Gasolina | 59       |
| 5919981   | A3      | A3 1.8 5p Mec.                                               | 1998  | Gasolina | 59       |
| 5919971   | A3      | A3 1.8 5p Mec.                                               | 1997  | Gasolina | 59       |
| 6020031   | A3      | A3 1.8 Turbo 180cv 3p Aut./ Tip.                             | 2003  | Gasolina | 60       |
| 6020021   | A3      | A3 1.8 Turbo 180cv 3p Aut./ Tip.                             | 2002  | Gasolina | 60       |
| 6120041   | A3      | A3 1.8 Turbo 180cv 3p Mec.                                   | 2004  | Gasolina | 61       |
| 6120031   | A3      | A3 1.8 Turbo 180cv 3p Mec.                                   | 2003  | Gasolina | 61       |
| 6120021   | A3      | A3 1.8 Turbo 180cv 3p Mec.                                   | 2002  | Gasolina | 61       |
| 6120011   | A3      | A3 1.8 Turbo 180cv 3p Mec.                                   | 2001  | Gasolina | 61       |
| 6120001   | A3      | A3 1.8 Turbo 180cv 3p Mec.                                   | 2000  | Gasolina | 61       |
| 6220061   | A3      | A3 1.8 Turbo 180cv 5p Aut./ Tip.                             | 2006  | Gasolina | 62       |
| 6220051   | A3      | A3 1.8 Turbo 180cv 5p Aut./ Tip.                             | 2005  | Gasolina | 62       |
| 6220041   | A3      | A3 1.8 Turbo 180cv 5p Aut./ Tip.                             | 2004  | Gasolina | 62       |
| 6220031   | A3      | A3 1.8 Turbo 180cv 5p Aut./ Tip.                             | 2003  | Gasolina | 62       |
| 6220021   | A3      | A3 1.8 Turbo 180cv 5p Aut./ Tip.                             | 2002  | Gasolina | 62       |
| 6320061   | A3      | A3 1.8 Turbo 180cv 5p Mec.                                   | 2006  | Gasolina | 63       |
| 6320051   | A3      | A3 1.8 Turbo 180cv 5p Mec.                                   | 2005  | Gasolina | 63       |
| 6320041   | A3      | A3 1.8 Turbo 180cv 5p Mec.                                   | 2004  | Gasolina | 63       |
| 6320031   | A3      | A3 1.8 Turbo 180cv 5p Mec.                                   | 2003  | Gasolina | 63       |
| 6320021   | A3      | A3 1.8 Turbo 180cv 5p Mec.                                   | 2002  | Gasolina | 63       |
| 6320011   | A3      | A3 1.8 Turbo 180cv 5p Mec.                                   | 2001  | Gasolina | 63       |
| 6320001   | A3      | A3 1.8 Turbo 180cv 5p Mec.                                   | 2000  | Gasolina | 63       |
| 6420031   | A3      | A3 1.8 Turbo 3p Aut.                                         | 2003  | Gasolina | 64       |
| 6420021   | A3      | A3 1.8 Turbo 3p Aut.                                         | 2002  | Gasolina | 64       |
| 6420011   | A3      | A3 1.8 Turbo 3p Aut.                                         | 2001  | Gasolina | 64       |
| 6420001   | A3      | A3 1.8 Turbo 3p Aut.                                         | 2000  | Gasolina | 64       |
| 6419991   | A3      | A3 1.8 Turbo 3p Aut.                                         | 1999  | Gasolina | 64       |
| 6419981   | A3      | A3 1.8 Turbo 3p Aut.                                         | 1998  | Gasolina | 64       |
| 6419971   | A3      | A3 1.8 Turbo 3p Aut.                                         | 1997  | Gasolina | 64       |
| 6520041   | A3      | A3 1.8 Turbo 3p Mec.                                         | 2004  | Gasolina | 65       |
| 6520031   | A3      | A3 1.8 Turbo 3p Mec.                                         | 2003  | Gasolina | 65       |
| 6520021   | A3      | A3 1.8 Turbo 3p Mec.                                         | 2002  | Gasolina | 65       |
| 6520011   | A3      | A3 1.8 Turbo 3p Mec.                                         | 2001  | Gasolina | 65       |
